Pos	P(stop)	P(match)	P(mismatch)	P(ins)]	P(del)
14508	0.999833	0.920000	0.020000	0.000000	0.060000
14509	0.999833	0.860000	0.080000	0.000000	0.060000
14510	0.999833	0.920000	0.020000	0.000000	0.060000
14511	0.999833	0.940000	0.000000	0.000000	0.060000
14512	0.999833	0.940000	0.000000	0.000000	0.060000
14513	0.999833	0.920000	0.020000	0.000000	0.060000
14514	0.999833	0.900000	0.040000	0.000000	0.060000
14515	0.999833	0.920000	0.020000	0.000000	0.060000
14516	0.999833	0.940000	0.020000	0.000000	0.040000
14517	0.999833	0.920000	0.040000	0.000000	0.040000
14518	0.999833	0.960000	0.000000	0.000000	0.040000
14519	0.999833	0.920000	0.040000	0.000000	0.040000
14520	0.999833	0.880000	0.080000	0.000000	0.040000
14521	0.999833	0.900000	0.060000	0.000000	0.040000
14522	0.999833	0.940000	0.000000	0.000000	0.060000
14523	0.999833	0.900000	0.060000	0.000000	0.040000
14524	0.999833	0.960000	0.020000	0.000000	0.020000
14525	0.999833	0.980000	0.000000	0.000000	0.020000
14526	0.999833	0.920000	0.060000	0.000000	0.020000
14527	0.999833	0.980000	0.000000	0.000000	0.020000
14528	0.999833	0.900000	0.060000	0.020000	0.020000
14529	0.999833	0.940000	0.020000	0.020000	0.020000
14530	0.999833	0.960000	0.000000	0.020000	0.020000
14531	0.999836	0.979592	0.000000	0.000000	0.020408
14532	0.999836	0.979592	0.000000	0.000000	0.020408
14533	0.999836	0.959184	0.020408	0.000000	0.020408
14534	0.999836	0.959184	0.020408	0.000000	0.020408
14535	0.999836	0.959184	0.020408	0.000000	0.020408
14536	0.999836	0.959184	0.020408	0.000000	0.020408
14537	0.999836	0.959184	0.020408	0.000000	0.020408
14538	0.999836	0.979592	0.000000	0.000000	0.020408
14539	0.999836	0.979592	0.000000	0.000000	0.020408
14540	0.999840	0.916667	0.062500	0.000000	0.020833
14541	0.999840	0.937500	0.041667	0.000000	0.020833
14542	0.999840	0.916667	0.062500	0.000000	0.020833
14543	0.999840	0.958333	0.020833	0.000000	0.020833
14544	0.999840	0.958333	0.020833	0.000000	0.020833
14545	0.999840	0.979167	0.000000	0.000000	0.020833
14546	0.999840	0.937500	0.041667	0.000000	0.020833
14547	0.999840	0.958333	0.020833	0.000000	0.020833
14548	0.999840	0.937500	0.041667	0.000000	0.020833
14549	0.999843	0.957447	0.021277	0.000000	0.021277
14550	0.999843	0.978723	0.000000	0.000000	0.021277
14551	0.999843	0.957447	0.000000	0.000000	0.042553
14552	0.999843	0.936170	0.042553	0.000000	0.021277
14553	0.999843	0.957447	0.000000	0.021277	0.021277
14554	0.999843	0.957447	0.021277	0.000000	0.021277
14555	0.999843	0.914894	0.042553	0.021277	0.021277
14556	0.999843	0.978723	0.000000	0.000000	0.021277
14557	0.999843	0.957447	0.021277	0.000000	0.021277
14558	0.999843	0.978723	0.000000	0.000000	0.021277
14559	0.999843	0.957447	0.021277	0.000000	0.021277
14560	0.999843	0.936170	0.042553	0.000000	0.021277
14561	0.999843	0.936170	0.021277	0.000000	0.042553
14562	0.999843	0.936170	0.021277	0.000000	0.042553
14563	0.999843	0.936170	0.021277	0.000000	0.042553
14564	0.999843	0.893617	0.063830	0.000000	0.042553
14565	0.999843	0.936170	0.021277	0.000000	0.042553
14566	0.999843	0.957447	0.000000	0.000000	0.042553
14567	0.999843	0.957447	0.000000	0.000000	0.042553
14568	0.999843	0.893617	0.063830	0.000000	0.042553
14569	0.999843	0.957447	0.000000	0.000000	0.042553
14570	0.999843	0.914894	0.042553	0.000000	0.042553
14571	0.999843	0.893617	0.063830	0.000000	0.042553
14572	0.999843	0.936170	0.021277	0.000000	0.042553
14573	0.999843	0.872340	0.085106	0.000000	0.042553
14574	0.999843	0.893617	0.063830	0.000000	0.042553
14575	0.999843	0.936170	0.021277	0.000000	0.042553
14576	0.999843	0.914894	0.042553	0.000000	0.042553
14577	0.999843	0.936170	0.021277	0.000000	0.042553
14578	0.999843	0.936170	0.021277	0.000000	0.042553
14579	0.999843	0.936170	0.021277	0.000000	0.042553
14580	0.999843	0.936170	0.000000	0.021277	0.042553
14581	0.999843	0.936170	0.000000	0.021277	0.042553
14582	0.999843	0.893617	0.021277	0.042553	0.042553
14583	0.999843	0.851064	0.063830	0.042553	0.042553
14584	0.999843	0.872340	0.000000	0.085106	0.042553
14585	0.999843	0.936170	0.021277	0.000000	0.042553
14586	0.999843	0.893617	0.063830	0.000000	0.042553
14587	0.999843	0.914894	0.042553	0.000000	0.042553
14588	0.999843	0.936170	0.021277	0.000000	0.042553
14589	0.999843	0.936170	0.021277	0.000000	0.042553
14590	0.999843	0.936170	0.021277	0.000000	0.042553
14591	0.999843	0.893617	0.063830	0.000000	0.042553
14592	0.999843	0.936170	0.000000	0.021277	0.042553
14593	0.999843	0.914894	0.042553	0.000000	0.042553
14594	0.999843	0.893617	0.021277	0.000000	0.085106
14595	0.999843	0.851064	0.085106	0.000000	0.063830
14596	0.999843	0.893617	0.042553	0.000000	0.063830
14597	0.999843	0.893617	0.042553	0.000000	0.063830
14598	0.999843	0.872340	0.063830	0.000000	0.063830
14599	0.999843	0.957447	0.000000	0.000000	0.042553
14600	0.999843	0.914894	0.021277	0.000000	0.063830
14601	0.999843	0.914894	0.042553	0.000000	0.042553
14602	0.999843	0.914894	0.021277	0.000000	0.063830
14603	0.999843	0.914894	0.042553	0.000000	0.042553
14604	0.999843	0.936170	0.021277	0.000000	0.042553
14605	0.999843	0.936170	0.021277	0.000000	0.042553
14606	0.999843	0.936170	0.021277	0.000000	0.042553
14607	0.999843	0.957447	0.000000	0.000000	0.042553
14608	0.999843	0.936170	0.021277	0.000000	0.042553
14609	0.999843	0.936170	0.021277	0.000000	0.042553
14610	0.999843	0.914894	0.042553	0.000000	0.042553
14611	0.999843	0.936170	0.021277	0.000000	0.042553
14612	0.999843	0.914894	0.042553	0.000000	0.042553
14613	0.999843	0.914894	0.042553	0.000000	0.042553
14614	0.999843	0.914894	0.042553	0.000000	0.042553
14615	0.999843	0.914894	0.042553	0.000000	0.042553
14616	0.999843	0.936170	0.021277	0.000000	0.042553
14617	0.999843	0.914894	0.042553	0.000000	0.042553
14618	0.999843	0.957447	0.000000	0.000000	0.042553
14619	0.999843	0.957447	0.000000	0.000000	0.042553
14620	0.999843	0.957447	0.000000	0.000000	0.042553
14621	0.999843	0.936170	0.021277	0.000000	0.042553
14622	0.999843	0.936170	0.021277	0.000000	0.042553
14623	0.999843	0.936170	0.021277	0.000000	0.042553
14624	0.999843	0.914894	0.021277	0.021277	0.042553
14625	0.999843	0.936170	0.021277	0.000000	0.042553
14626	0.999843	0.957447	0.000000	0.000000	0.042553
14627	0.999843	0.957447	0.000000	0.000000	0.042553
14628	0.999843	0.914894	0.042553	0.000000	0.042553
14629	0.999843	0.957447	0.000000	0.000000	0.042553
14630	0.999843	0.914894	0.021277	0.000000	0.063830
14631	0.999843	0.936170	0.021277	0.000000	0.042553
14632	0.999843	0.936170	0.000000	0.000000	0.063830
14633	0.999843	0.936170	0.021277	0.021277	0.021277
14634	0.999843	0.893617	0.042553	0.042553	0.021277
14635	0.999843	0.893617	0.042553	0.042553	0.021277
14636	0.999843	0.957447	0.000000	0.000000	0.042553
14637	0.999843	0.936170	0.042553	0.000000	0.021277
14638	0.999843	0.957447	0.021277	0.000000	0.021277
14639	0.999843	0.978723	0.000000	0.000000	0.021277
14640	0.999843	0.936170	0.021277	0.021277	0.021277
14641	0.999843	0.978723	0.000000	0.000000	0.021277
14642	0.999843	0.936170	0.021277	0.000000	0.042553
14643	0.999843	0.893617	0.063830	0.000000	0.042553
14644	0.999843	0.936170	0.021277	0.000000	0.042553
14645	0.999843	0.957447	0.000000	0.000000	0.042553
14646	0.999843	0.957447	0.000000	0.000000	0.042553
14647	0.999843	0.936170	0.021277	0.000000	0.042553
14648	0.999843	0.893617	0.042553	0.000000	0.063830
14649	0.999843	0.936170	0.021277	0.000000	0.042553
14650	0.999843	0.872340	0.063830	0.000000	0.063830
14651	0.999843	0.936170	0.000000	0.000000	0.063830
14652	0.999843	0.914894	0.021277	0.000000	0.063830
14653	0.999843	0.893617	0.021277	0.000000	0.085106
14654	0.999846	0.913043	0.021739	0.000000	0.065217
14655	0.999846	0.934783	0.000000	0.000000	0.065217
14656	0.999846	0.869565	0.065217	0.000000	0.065217
14657	0.999846	0.934783	0.000000	0.000000	0.065217
14658	0.999846	0.869565	0.065217	0.000000	0.065217
14659	0.999846	0.913043	0.000000	0.000000	0.086957
14660	0.999846	0.891304	0.021739	0.000000	0.086957
14661	0.999846	0.891304	0.021739	0.000000	0.086957
14662	0.999850	0.844444	0.088889	0.000000	0.066667
14663	0.999850	0.911111	0.022222	0.000000	0.066667
14664	0.999850	0.933333	0.000000	0.000000	0.066667
14665	0.999850	0.888889	0.044444	0.000000	0.066667
14666	0.999850	0.911111	0.022222	0.000000	0.066667
14667	0.999850	0.933333	0.000000	0.000000	0.066667
14668	0.999850	0.888889	0.044444	0.000000	0.066667
14669	0.999850	0.888889	0.044444	0.000000	0.066667
14670	0.999850	0.888889	0.022222	0.022222	0.066667
14671	0.999850	0.911111	0.022222	0.000000	0.066667
14672	0.999850	0.866667	0.066667	0.000000	0.066667
14673	0.999850	0.933333	0.000000	0.000000	0.066667
14674	0.999850	0.888889	0.044444	0.000000	0.066667
14675	0.999850	0.911111	0.022222	0.000000	0.066667
14676	0.999850	0.911111	0.000000	0.000000	0.088889
14677	0.999850	0.888889	0.022222	0.000000	0.088889
14678	0.999850	0.866667	0.044444	0.000000	0.088889
14679	0.999850	0.911111	0.022222	0.000000	0.066667
14680	0.999850	0.933333	0.000000	0.000000	0.066667
14681	0.999850	0.866667	0.044444	0.000000	0.088889
14682	0.999850	0.911111	0.022222	0.000000	0.066667
14683	0.999850	0.866667	0.066667	0.000000	0.066667
14684	0.999850	0.911111	0.022222	0.000000	0.066667
14685	0.999850	0.866667	0.066667	0.000000	0.066667
14686	0.999850	0.911111	0.022222	0.000000	0.066667
14687	0.999850	0.933333	0.000000	0.000000	0.066667
14688	0.999850	0.911111	0.022222	0.000000	0.066667
14689	0.999850	0.911111	0.022222	0.000000	0.066667
14690	0.999850	0.911111	0.022222	0.000000	0.066667
14691	0.999850	0.888889	0.044444	0.000000	0.066667
14692	0.999850	0.888889	0.022222	0.000000	0.088889
14693	0.999850	0.911111	0.000000	0.000000	0.088889
14694	0.999850	0.888889	0.022222	0.000000	0.088889
14695	0.999850	0.911111	0.000000	0.000000	0.088889
14696	0.999853	0.909091	0.000000	0.000000	0.090909
14697	0.999853	0.909091	0.000000	0.000000	0.090909
14698	0.999853	0.863636	0.045455	0.000000	0.090909
14699	0.999853	0.909091	0.000000	0.000000	0.090909
14700	0.999853	0.886364	0.022727	0.000000	0.090909
14701	0.999853	0.863636	0.045455	0.000000	0.090909
14702	0.999853	0.863636	0.045455	0.000000	0.090909
14703	0.999853	0.863636	0.045455	0.000000	0.090909
14704	0.999856	0.906977	0.000000	0.000000	0.093023
14705	0.999856	0.883721	0.023256	0.000000	0.093023
14706	0.999856	0.860465	0.046512	0.000000	0.093023
14707	0.999856	0.883721	0.023256	0.000000	0.093023
14708	0.999856	0.860465	0.046512	0.000000	0.093023
14709	0.999856	0.883721	0.023256	0.000000	0.093023
14710	0.999856	0.906977	0.000000	0.000000	0.093023
14711	0.999856	0.906977	0.000000	0.000000	0.093023
14712	0.999856	0.883721	0.023256	0.000000	0.093023
14713	0.999856	0.906977	0.000000	0.000000	0.093023
14714	0.999856	0.906977	0.000000	0.000000	0.093023
14715	0.999856	0.860465	0.023256	0.000000	0.116279
14716	0.999856	0.860465	0.046512	0.000000	0.093023
14717	0.999856	0.906977	0.000000	0.000000	0.093023
14718	0.999856	0.883721	0.023256	0.000000	0.093023
14719	0.999856	0.837209	0.046512	0.023256	0.093023
14720	0.999856	0.883721	0.000000	0.000000	0.116279
14721	0.999856	0.837209	0.069767	0.000000	0.093023
14722	0.999856	0.883721	0.023256	0.000000	0.093023
14723	0.999856	0.906977	0.000000	0.000000	0.093023
14724	0.999856	0.883721	0.023256	0.000000	0.093023
14725	0.999856	0.860465	0.046512	0.000000	0.093023
14726	0.999856	0.883721	0.023256	0.000000	0.093023
14727	0.999856	0.906977	0.000000	0.000000	0.093023
14728	0.999856	0.906977	0.023256	0.000000	0.069767
14729	0.999856	0.906977	0.023256	0.000000	0.069767
14730	0.999856	0.883721	0.023256	0.023256	0.069767
14731	0.999856	0.883721	0.023256	0.023256	0.069767
14732	0.999856	0.906977	0.023256	0.000000	0.069767
14733	0.999856	0.906977	0.023256	0.000000	0.069767
14734	0.999856	0.906977	0.023256	0.000000	0.069767
14735	0.999856	0.930233	0.000000	0.000000	0.069767
14736	0.999856	0.906977	0.000000	0.000000	0.093023
14737	0.999856	0.860465	0.069767	0.000000	0.069767
14738	0.999856	0.883721	0.023256	0.023256	0.069767
14739	0.999856	0.883721	0.023256	0.023256	0.069767
14740	0.999856	0.883721	0.023256	0.023256	0.069767
14741	0.999856	0.930233	0.000000	0.000000	0.069767
14742	0.999856	0.906977	0.023256	0.000000	0.069767
14743	0.999856	0.883721	0.046512	0.000000	0.069767
14744	0.999856	0.906977	0.023256	0.000000	0.069767
14745	0.999856	0.860465	0.069767	0.000000	0.069767
14746	0.999860	0.880952	0.023810	0.023810	0.071429
14747	0.999860	0.904762	0.000000	0.023810	0.071429
14748	0.999860	0.880952	0.023810	0.023810	0.071429
14749	0.999860	0.833333	0.071429	0.023810	0.071429
14750	0.999860	0.904762	0.023810	0.000000	0.071429
14751	0.999860	0.904762	0.023810	0.000000	0.071429
14752	0.999860	0.880952	0.023810	0.000000	0.095238
14753	0.999860	0.904762	0.023810	0.000000	0.071429
14754	0.999860	0.857143	0.071429	0.000000	0.071429
14755	0.999860	0.928571	0.000000	0.000000	0.071429
14756	0.999860	0.904762	0.023810	0.000000	0.071429
14757	0.999860	0.928571	0.000000	0.000000	0.071429
14758	0.999860	0.880952	0.023810	0.023810	0.071429
14759	0.999860	0.904762	0.023810	0.000000	0.071429
14760	0.999860	0.928571	0.000000	0.000000	0.071429
14761	0.999860	0.928571	0.000000	0.000000	0.071429
14762	0.999860	0.928571	0.000000	0.000000	0.071429
14763	0.999860	0.904762	0.023810	0.000000	0.071429
14764	0.999860	0.928571	0.000000	0.000000	0.071429
14765	0.999860	0.880952	0.047619	0.000000	0.071429
14766	0.999860	0.904762	0.023810	0.000000	0.071429
14767	0.999860	0.928571	0.000000	0.000000	0.071429
14768	0.999860	0.904762	0.023810	0.000000	0.071429
14769	0.999860	0.904762	0.023810	0.000000	0.071429
14770	0.999860	0.928571	0.000000	0.000000	0.071429
14771	0.999860	0.904762	0.023810	0.000000	0.071429
14772	0.999860	0.928571	0.000000	0.000000	0.071429
14773	0.999860	0.857143	0.047619	0.023810	0.071429
14774	0.999860	0.904762	0.023810	0.000000	0.071429
14775	0.999860	0.880952	0.047619	0.000000	0.071429
14776	0.999860	0.952381	0.000000	0.000000	0.047619
14777	0.999860	0.928571	0.023810	0.000000	0.047619
14778	0.999860	0.904762	0.047619	0.000000	0.047619
14779	0.999860	0.880952	0.047619	0.023810	0.047619
14780	0.999860	0.904762	0.047619	0.000000	0.047619
14781	0.999860	0.904762	0.047619	0.000000	0.047619
14782	0.999860	0.904762	0.047619	0.000000	0.047619
14783	0.999860	0.928571	0.023810	0.000000	0.047619
14784	0.999860	0.952381	0.000000	0.000000	0.047619
14785	0.999860	0.904762	0.023810	0.023810	0.047619
14786	0.999860	0.952381	0.000000	0.000000	0.047619
14787	0.999860	0.952381	0.000000	0.000000	0.047619
14788	0.999860	0.952381	0.000000	0.000000	0.047619
14789	0.999860	0.928571	0.023810	0.000000	0.047619
14790	0.999860	0.952381	0.000000	0.000000	0.047619
14791	0.999860	0.928571	0.023810	0.000000	0.047619
14792	0.999863	0.902439	0.048780	0.000000	0.048780
14793	0.999863	0.878049	0.073171	0.000000	0.048780
14794	0.999863	0.902439	0.048780	0.000000	0.048780
14795	0.999863	0.926829	0.024390	0.000000	0.048780
14796	0.999863	0.926829	0.024390	0.000000	0.048780
14797	0.999863	0.902439	0.048780	0.000000	0.048780
14798	0.999863	0.951220	0.000000	0.000000	0.048780
14799	0.999863	0.926829	0.024390	0.000000	0.048780
14800	0.999863	0.902439	0.048780	0.000000	0.048780
14801	0.999863	0.926829	0.000000	0.000000	0.073171
14802	0.999863	0.951220	0.000000	0.000000	0.048780
14803	0.999863	0.926829	0.024390	0.000000	0.048780
14804	0.999863	0.926829	0.024390	0.000000	0.048780
14805	0.999863	0.926829	0.024390	0.000000	0.048780
14806	0.999863	0.902439	0.048780	0.000000	0.048780
14807	0.999863	0.926829	0.024390	0.000000	0.048780
14808	0.999863	0.951220	0.000000	0.000000	0.048780
14809	0.999863	0.926829	0.024390	0.000000	0.048780
14810	0.999863	0.951220	0.000000	0.000000	0.048780
14811	0.999863	0.902439	0.000000	0.024390	0.073171
14812	0.999863	0.878049	0.048780	0.000000	0.073171
14813	0.999863	0.902439	0.024390	0.000000	0.073171
14814	0.999863	0.926829	0.000000	0.000000	0.073171
14815	0.999863	0.926829	0.000000	0.000000	0.073171
14816	0.999863	0.902439	0.024390	0.000000	0.073171
14817	0.999863	0.902439	0.024390	0.000000	0.073171
14818	0.999866	0.900000	0.025000	0.000000	0.075000
14819	0.999866	0.925000	0.000000	0.000000	0.075000
14820	0.999866	0.875000	0.025000	0.000000	0.100000
14821	0.999866	0.925000	0.000000	0.000000	0.075000
14822	0.999866	0.900000	0.000000	0.000000	0.100000
14823	0.999866	0.900000	0.000000	0.025000	0.075000
14824	0.999866	0.900000	0.025000	0.000000	0.075000
14825	0.999866	0.925000	0.000000	0.000000	0.075000
14826	0.999866	0.900000	0.025000	0.000000	0.075000
14827	0.999866	0.900000	0.025000	0.000000	0.075000
14828	0.999870	0.923077	0.000000	0.000000	0.076923
14829	0.999870	0.897436	0.025641	0.000000	0.076923
14830	0.999870	0.923077	0.000000	0.000000	0.076923
14831	0.999870	0.897436	0.025641	0.000000	0.076923
14832	0.999870	0.871795	0.051282	0.000000	0.076923
14833	0.999870	0.897436	0.025641	0.000000	0.076923
14834	0.999870	0.923077	0.000000	0.000000	0.076923
14835	0.999870	0.923077	0.000000	0.000000	0.076923
14836	0.999870	0.923077	0.000000	0.000000	0.076923
14837	0.999870	0.846154	0.076923	0.000000	0.076923
14838	0.999870	0.923077	0.000000	0.000000	0.076923
14839	0.999870	0.897436	0.025641	0.000000	0.076923
14840	0.999870	0.897436	0.025641	0.000000	0.076923
14841	0.999870	0.871795	0.000000	0.000000	0.128205
14842	0.999870	0.897436	0.025641	0.000000	0.076923
14843	0.999870	0.897436	0.025641	0.000000	0.076923
14844	0.999870	0.871795	0.025641	0.025641	0.076923
14845	0.999870	0.871795	0.051282	0.000000	0.076923
14846	0.999870	0.846154	0.051282	0.025641	0.076923
14847	0.999873	0.894737	0.026316	0.000000	0.078947
14848	0.999873	0.868421	0.052632	0.000000	0.078947
14849	0.999873	0.868421	0.052632	0.000000	0.078947
14850	0.999873	0.894737	0.026316	0.000000	0.078947
14851	0.999873	0.894737	0.026316	0.000000	0.078947
14852	0.999873	0.894737	0.026316	0.000000	0.078947
14853	0.999873	0.921053	0.000000	0.000000	0.078947
14854	0.999873	0.921053	0.000000	0.000000	0.078947
14855	0.999873	0.921053	0.000000	0.000000	0.078947
14856	0.999873	0.894737	0.026316	0.000000	0.078947
14857	0.999873	0.921053	0.000000	0.000000	0.078947
14858	0.999873	0.894737	0.026316	0.000000	0.078947
14859	0.999873	0.842105	0.078947	0.000000	0.078947
14860	0.999873	0.894737	0.026316	0.000000	0.078947
14861	0.999876	0.891892	0.027027	0.000000	0.081081
14862	0.999876	0.891892	0.027027	0.000000	0.081081
14863	0.999876	0.891892	0.027027	0.000000	0.081081
14864	0.999876	0.864865	0.054054	0.000000	0.081081
14865	0.999876	0.837838	0.081081	0.000000	0.081081
14866	0.999876	0.918919	0.000000	0.000000	0.081081
14867	0.999876	0.891892	0.027027	0.000000	0.081081
14868	0.999876	0.864865	0.054054	0.000000	0.081081
14869	0.999876	0.864865	0.054054	0.000000	0.081081
14870	0.999876	0.918919	0.000000	0.000000	0.081081
14871	0.999876	0.918919	0.000000	0.000000	0.081081
14872	0.999876	0.864865	0.054054	0.000000	0.081081
14873	0.999876	0.837838	0.054054	0.027027	0.081081
14874	0.999876	0.837838	0.054054	0.027027	0.081081
14875	0.999876	0.837838	0.054054	0.027027	0.081081
14876	0.999876	0.918919	0.000000	0.000000	0.081081
14877	0.999876	0.918919	0.000000	0.000000	0.081081
14878	0.999876	0.891892	0.027027	0.000000	0.081081
14879	0.999876	0.891892	0.027027	0.000000	0.081081
14880	0.999876	0.891892	0.027027	0.000000	0.081081
14881	0.999876	0.918919	0.027027	0.000000	0.054054
14882	0.999876	0.945946	0.000000	0.000000	0.054054
14883	0.999880	0.944444	0.000000	0.000000	0.055556
14884	0.999880	0.916667	0.027778	0.000000	0.055556
14885	0.999880	0.888889	0.055556	0.000000	0.055556
14886	0.999880	0.944444	0.000000	0.000000	0.055556
14887	0.999880	0.888889	0.027778	0.027778	0.055556
14888	0.999880	0.833333	0.083333	0.027778	0.055556
14889	0.999880	0.916667	0.027778	0.000000	0.055556
14890	0.999880	0.916667	0.000000	0.000000	0.083333
14891	0.999880	0.916667	0.000000	0.000000	0.083333
14892	0.999880	0.888889	0.027778	0.000000	0.083333
